# MJD mag magerr filter flag distance ra dec
56730.26768 16.701  0.446 W1 10  2.5495  85.689100  -1.270307
58169.85855 16.677  0.456 W1 10  2.6322  85.689181  -1.270487
58537.09170 16.638  0.413 W1 10  2.6976  85.689039  -1.270134
55265.84267 14.617  0.209 W2 10  2.0326  85.688878  -1.270230
55265.64416 14.605  0.217 W2 10  2.4193  85.689098  -1.270400
55265.71037 15.296  0.443 W2 10  2.6817  85.689199  -1.270517
55266.04119 14.335  0.167 W2 10  2.8815  85.689259  -1.270566
58743.39167 13.907  0.215 W2 10  0.9295  85.688596  -1.270829
58379.70049 14.459  0.226 W2 10  1.3346  85.688813  -1.270723
57089.92616 14.292  0.192 W2 10  1.4889  85.688873  -1.270636
57648.17240 14.033  0.225 W2 10  1.6524  85.688245  -1.270205
59110.43065 14.130  0.348 W2 10  1.7917  85.688620  -1.271081
58379.37336 14.511  0.232 W2 10  1.9116  85.688985  -1.270530
58743.52245 14.516  0.346 W2  5  1.9401  85.688009  -1.270315
57648.23785 14.313  0.226 W2 10  2.0155  85.688293  -1.271144
57089.59775 14.182  0.242 W2 10  2.2758  85.689051  -1.270384
58744.11126 14.269  0.241 W2 10  2.3814  85.689057  -1.270895
58014.95560 14.224  0.399 W2 10  2.3856  85.689122  -1.270643
58743.12999 14.304  0.215 W2 10  2.4560  85.688980  -1.270169
57648.43446 14.468  0.417 W2  5  2.4704  85.688575  -1.271287
57090.18886 14.646  0.275 W2 10  2.5115  85.689156  -1.270566
56730.26768 14.900  0.447 W2 10  2.5495  85.689100  -1.270307
56922.18059 14.236  0.235 W2 10  2.6085  85.689184  -1.270579
57813.51747 14.454  0.195 W2 10  2.6277  85.689174  -1.270456
58169.85855 14.679  0.260 W2 10  2.6322  85.689181  -1.270487
58537.09170 14.618  0.249 W2 10  2.6976  85.689039  -1.270134
58536.69911 14.512  0.259 W2 10  2.7097  85.689210  -1.270546
58015.15196 14.422  0.259 W2 10  2.7171  85.689212  -1.270672
57813.05918 14.611  0.238 W2 10  2.8192  85.689077  -1.270128
57812.92815 14.208  0.264 W2 10  2.8458  85.688427  -1.271400
59111.14947 14.242  0.258 W2 10  2.8930  85.689142  -1.270184
57283.81269 14.031  0.190 W2 10  2.9688  85.689164  -1.270180
56730.26768  1.801  0.631 W1mW2 10  2.5495  85.689100  -1.270307
58169.85855  1.998  0.525 W1mW2 10  2.6322  85.689181  -1.270487
58537.09170  2.020  0.482 W1mW2 10  2.6976  85.689039  -1.270134
