# MJD mag magerr filter flag distance ra dec
55265.44551  7.935  0.042 W1 10  0.2585  85.437792  -1.901778
55265.11481  8.412  0.098 W1 10  0.7634  85.437783  -1.901930
55265.57794  7.980  0.053 W1 10  0.7713  85.437556  -1.901810
57448.88033  8.492  0.380 W1 10  0.1576  85.437758  -1.901763
58742.99922  8.469  0.183 W1 10  2.2445  85.438210  -1.902141
55265.44551  6.984  0.318 W2 10  0.2585  85.437792  -1.901778
55265.11481  6.863  0.272 W2 10  0.7634  85.437783  -1.901930
55265.57794  6.704  0.203 W2 10  0.7713  85.437556  -1.901810
58742.99922  4.567  0.235 W2 10  2.2445  85.438210  -1.902141
58536.63353  4.423  0.229 W2 10  2.9155  85.438464  -1.902102
55265.44551  0.951  0.321 W1mW2 10  0.2585  85.437792  -1.901778
55265.11481  1.548  0.289 W1mW2 10  0.7634  85.437783  -1.901930
55265.57794  1.277  0.210 W1mW2 10  0.7713  85.437556  -1.901810
58742.99922  3.902  0.297 W1mW2 10  2.2445  85.438210  -1.902141
